collection_title,folder_title,field,role,relative_path,flat_filename,file_size_kb,original_url,cloudflare_url_template,status
Networks,FOX,coverImageUrl,cover,networks/fox/cover.webp,networks__fox__cover.webp,39.97,https://imkaptain.github.io/nuvio-assets/assets/images/a7024a73.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/fox/cover.webp,SUCCESS
Networks,FOX,titleLogoUrl,logo,networks/fox/logo.png,networks__fox__logo.png,57.95,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/19-fox/logos/white/19_white_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/fox/logo.png,SUCCESS
Networks,FOX,heroBackdropUrl,backdrop,networks/fox/backdrop.jpg,networks__fox__backdrop.jpg,394.63,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/19-fox/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/fox/backdrop.jpg,SUCCESS
Networks,FX,coverImageUrl,cover,networks/fx/cover.webp,networks__fx__cover.webp,36.86,https://imkaptain.github.io/nuvio-assets/assets/images/a4c103a3.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/fx/cover.webp,SUCCESS
Networks,FX,titleLogoUrl,logo,networks/fx/logo.png,networks__fx__logo.png,68.9,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/88-fx/logos/white/88_white_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/fx/logo.png,SUCCESS
Networks,FX,heroBackdropUrl,backdrop,networks/fx/backdrop.jpg,networks__fx__backdrop.jpg,366.87,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/88-fx/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/fx/backdrop.jpg,SUCCESS
Networks,HBO,coverImageUrl,cover,networks/hbo/cover.webp,networks__hbo__cover.webp,38.25,https://imkaptain.github.io/nuvio-assets/assets/images/aaf5b516.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/hbo/cover.webp,SUCCESS
Networks,HBO,titleLogoUrl,logo,networks/hbo/logo.png,networks__hbo__logo.png,72.12,https://github.com/bramst0ne/prism-wallpapers/blob/main/collections/networks/49-hbo/logos/white/49_white.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/hbo/logo.png,SUCCESS
Networks,HBO,heroBackdropUrl,backdrop,networks/hbo/backdrop.jpg,networks__hbo__backdrop.jpg,394.63,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/49-hbo/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/hbo/backdrop.jpg,SUCCESS
Networks,HGTV,coverImageUrl,cover,networks/hgtv/cover.webp,networks__hgtv__cover.webp,39.07,https://imkaptain.github.io/nuvio-assets/assets/images/59fe69b6.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/hgtv/cover.webp,SUCCESS
Networks,HGTV,titleLogoUrl,logo,networks/hgtv/logo.png,networks__hgtv__logo.png,97.58,https://upload.wikimedia.org/wikipedia/commons/0/05/HGTV_logo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/hgtv/logo.png,SUCCESS
Networks,HGTV,heroBackdropUrl,backdrop,networks/hgtv/backdrop.webp,networks__hgtv__backdrop.webp,98.43,https://imkaptain.github.io/nuvio-assets/assets/images/a38da022.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/hgtv/backdrop.webp,SUCCESS
Networks,History,coverImageUrl,cover,networks/history/cover.webp,networks__history__cover.webp,39.12,https://imkaptain.github.io/nuvio-assets/assets/images/401788ec.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/history/cover.webp,SUCCESS
Networks,History,titleLogoUrl,logo,networks/history/logo.png,networks__history__logo.png,138.23,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/65-history/logos/color/65_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/history/logo.png,SUCCESS
Networks,History,heroBackdropUrl,backdrop,networks/history/backdrop.jpg,networks__history__backdrop.jpg,379.79,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/65-history/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/history/backdrop.jpg,SUCCESS
Networks,MTV,coverImageUrl,cover,networks/mtv/cover.webp,networks__mtv__cover.webp,46.44,https://imkaptain.github.io/nuvio-assets/assets/images/b39708e3.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/mtv/cover.webp,SUCCESS
Networks,MTV,titleLogoUrl,logo,networks/mtv/logo.png,networks__mtv__logo.png,362.86,https://i.ibb.co/B5kXzN9n/mtv-png-logo-3196.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/mtv/logo.png,SUCCESS
Networks,MTV,heroBackdropUrl,backdrop,networks/mtv/backdrop.webp,networks__mtv__backdrop.webp,122.17,https://imkaptain.github.io/nuvio-assets/assets/images/307c1d62.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/mtv/backdrop.webp,SUCCESS
Networks,National Geographic,coverImageUrl,cover,networks/national-geographic/cover.webp,networks__national-geographic__cover.webp,41.94,https://imkaptain.github.io/nuvio-assets/assets/images/3f505473.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/national-geographic/cover.webp,SUCCESS
Networks,National Geographic,titleLogoUrl,logo,networks/national-geographic/logo.png,networks__national-geographic__logo.png,67.63,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/43-national-geographic/logos/color/43_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/national-geographic/logo.png,SUCCESS
Networks,National Geographic,heroBackdropUrl,backdrop,networks/national-geographic/backdrop.jpg,networks__national-geographic__backdrop.jpg,406.43,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/43-national-geographic/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/national-geographic/backdrop.jpg,SUCCESS
Networks,NBC,coverImageUrl,cover,networks/nbc/cover.webp,networks__nbc__cover.webp,41.4,https://imkaptain.github.io/nuvio-assets/assets/images/4d3847a8.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/nbc/cover.webp,SUCCESS
Networks,NBC,titleLogoUrl,logo,networks/nbc/logo.png,networks__nbc__logo.png,105.25,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/6-nbc/logos/color/6_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/nbc/logo.png,SUCCESS
Networks,NBC,heroBackdropUrl,backdrop,networks/nbc/backdrop.jpg,networks__nbc__backdrop.jpg,409.52,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/6-nbc/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/nbc/backdrop.jpg,SUCCESS
Networks,Nickelodeon,coverImageUrl,cover,networks/nickelodeon/cover.webp,networks__nickelodeon__cover.webp,42.97,https://imkaptain.github.io/nuvio-assets/assets/images/562fa555.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/nickelodeon/cover.webp,SUCCESS
Networks,Nickelodeon,titleLogoUrl,logo,networks/nickelodeon/logo.png,networks__nickelodeon__logo.png,99.31,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/13-nickelodeon/logos/color/13_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/nickelodeon/logo.png,SUCCESS
Networks,Nickelodeon,heroBackdropUrl,backdrop,networks/nickelodeon/backdrop.jpg,networks__nickelodeon__backdrop.jpg,457.72,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/13-nickelodeon/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/nickelodeon/backdrop.jpg,SUCCESS
Networks,PBS,coverImageUrl,cover,networks/pbs/cover.webp,networks__pbs__cover.webp,41.62,https://imkaptain.github.io/nuvio-assets/assets/images/84fc2c10.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/pbs/cover.webp,SUCCESS
Networks,PBS,titleLogoUrl,logo,networks/pbs/logo.webp,networks__pbs__logo.webp,15.45,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/PBS_logo_2019.svg/1280px-PBS_logo_2019.svg.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/pbs/logo.webp,SUCCESS
Networks,PBS,heroBackdropUrl,backdrop,networks/pbs/backdrop.webp,networks__pbs__backdrop.webp,152.97,https://imkaptain.github.io/nuvio-assets/assets/images/60ea0156.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/pbs/backdrop.webp,SUCCESS
Networks,Showtime,coverImageUrl,cover,networks/showtime/cover.webp,networks__showtime__cover.webp,42.83,https://imkaptain.github.io/nuvio-assets/assets/images/71d38c0d.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/showtime/cover.webp,SUCCESS
Networks,Showtime,titleLogoUrl,logo,networks/showtime/logo.png,networks__showtime__logo.png,102.3,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/67-showtime/logos/color/67_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/showtime/logo.png,SUCCESS
Networks,Showtime,heroBackdropUrl,backdrop,networks/showtime/backdrop.jpg,networks__showtime__backdrop.jpg,407.73,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/67-showtime/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/showtime/backdrop.jpg,SUCCESS
Networks,STARZ,coverImageUrl,cover,networks/starz/cover.webp,networks__starz__cover.webp,40.81,https://imkaptain.github.io/nuvio-assets/assets/images/fc06746f.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/starz/cover.webp,SUCCESS
Networks,STARZ,titleLogoUrl,logo,networks/starz/logo.png,networks__starz__logo.png,170.58,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/318-starz/logos/color/318_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/starz/logo.png,SUCCESS
Networks,STARZ,heroBackdropUrl,backdrop,networks/starz/backdrop.jpg,networks__starz__backdrop.jpg,402.13,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/318-starz/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/starz/backdrop.jpg,SUCCESS
Networks,Syfy,coverImageUrl,cover,networks/syfy/cover.webp,networks__syfy__cover.webp,37.74,https://imkaptain.github.io/nuvio-assets/assets/images/183b8146.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/syfy/cover.webp,SUCCESS
Networks,Syfy,titleLogoUrl,logo,networks/syfy/logo.png,networks__syfy__logo.png,12.96,https://i.ibb.co/mY55Qsm/6mb79l5raat3t3r0j7bqa30evg-d55da80b9334362fe5eeb69285a600c7.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/syfy/logo.png,SUCCESS
Networks,Syfy,heroBackdropUrl,backdrop,networks/syfy/backdrop.webp,networks__syfy__backdrop.webp,98.63,https://imkaptain.github.io/nuvio-assets/assets/images/d7951f63.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/syfy/backdrop.webp,SUCCESS
Networks,TBS,coverImageUrl,cover,networks/tbs/cover.webp,networks__tbs__cover.webp,36.63,https://imkaptain.github.io/nuvio-assets/assets/images/fda899b1.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tbs/cover.webp,SUCCESS
Networks,TBS,titleLogoUrl,logo,networks/tbs/logo.png,networks__tbs__logo.png,586.63,https://github.com/bramst0ne/prism-wallpapers/blob/main/collections/networks/68-tbs/logos/color/68_color_2.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tbs/logo.png,SUCCESS
Networks,TBS,heroBackdropUrl,backdrop,networks/tbs/backdrop.jpg,networks__tbs__backdrop.jpg,450.29,https://github.com/bramst0ne/prism-wallpapers/blob/main/collections/networks/68-tbs/backdrops/t2_flat_1080p.jpg?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tbs/backdrop.jpg,SUCCESS
Networks,The CW,coverImageUrl,cover,networks/the-cw/cover.webp,networks__the-cw__cover.webp,38.51,https://imkaptain.github.io/nuvio-assets/assets/images/e23a721e.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/the-cw/cover.webp,SUCCESS
Networks,The CW,titleLogoUrl,logo,networks/the-cw/logo.png,networks__the-cw__logo.png,63.92,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/71-the-cw/logos/color/71_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/the-cw/logo.png,SUCCESS
Networks,The CW,heroBackdropUrl,backdrop,networks/the-cw/backdrop.jpg,networks__the-cw__backdrop.jpg,430.08,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/71-the-cw/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/the-cw/backdrop.jpg,SUCCESS
Networks,TLC,coverImageUrl,cover,networks/tlc/cover.webp,networks__tlc__cover.webp,38.88,https://imkaptain.github.io/nuvio-assets/assets/images/f44ae53b.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tlc/cover.webp,SUCCESS
Networks,TLC,titleLogoUrl,logo,networks/tlc/logo.svg,networks__tlc__logo.svg,6.29,https://upload.wikimedia.org/wikipedia/commons/7/74/TLC_Logo.svg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tlc/logo.svg,SUCCESS
Networks,TLC,heroBackdropUrl,backdrop,networks/tlc/backdrop.jpg,networks__tlc__backdrop.jpg,414.43,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/84-discovery/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tlc/backdrop.jpg,SUCCESS
Networks,TNT,coverImageUrl,cover,networks/tnt/cover.webp,networks__tnt__cover.webp,36.71,https://imkaptain.github.io/nuvio-assets/assets/images/a47a3699.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tnt/cover.webp,SUCCESS
Networks,TNT,titleLogoUrl,logo,networks/tnt/logo.png,networks__tnt__logo.png,27.62,https://i.ibb.co/wFTnvQ4M/658mabeqhdqt1rqofbt7oo99g3-845c439275155d9bbdfd826eb2f66f40-2.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tnt/logo.png,SUCCESS
Networks,TNT,heroBackdropUrl,backdrop,networks/tnt/backdrop.webp,networks__tnt__backdrop.webp,48.31,https://imkaptain.github.io/nuvio-assets/assets/images/c210656e.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/tnt/backdrop.webp,SUCCESS
Networks,USA Network,coverImageUrl,cover,networks/usa-network/cover.webp,networks__usa-network__cover.webp,40.15,https://imkaptain.github.io/nuvio-assets/assets/images/4076b67f.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/usa-network/cover.webp,SUCCESS
Networks,USA Network,titleLogoUrl,logo,networks/usa-network/logo.png,networks__usa-network__logo.png,102.94,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/30-usa-network/logos/color/30_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/usa-network/logo.png,SUCCESS
Networks,USA Network,heroBackdropUrl,backdrop,networks/usa-network/backdrop.jpg,networks__usa-network__backdrop.jpg,421.19,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/30-usa-network/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/usa-network/backdrop.jpg,SUCCESS
Studios,20th Century Studios,coverImageUrl,cover,studios/20th-century-studios/cover.webp,studios__20th-century-studios__cover.webp,16.83,https://imkaptain.github.io/nuvio-assets/assets/images/a113a652.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/studios/20th-century-studios/cover.webp,SUCCESS
Studios,20th Century Studios,titleLogoUrl,logo,studios/20th-century-studios/logo.png,studios__20th-century-studios__logo.png,251.07,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/companies/127928-20th-century-studios/logos/white/127928_white_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/studios/20th-century-studios/logo.png,SUCCESS
Studios,20th Century Studios,heroBackdropUrl,backdrop,studios/20th-century-studios/backdrop.jpg,studios__20th-century-studios__backdrop.jpg,367.74,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/companies/127928-20th-century-studios/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/studios/20th-century-studios/backdrop.jpg,SUCCESS
Studios,A24,coverImageUrl,cover,studios/a24/cover.webp,studios__a24__cover.webp,3.63,https://imkaptain.github.io/nuvio-assets/assets/images/59095acb.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/studios/a24/cover.webp,SUCCESS
Studios,A24,titleLogoUrl,logo,studios/a24/logo.png,studios__a24__logo.png,410.57,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/companies/41077-a24/logos/color/41077_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/studios/a24/logo.png,SUCCESS
Studios,A24,heroBackdropUrl,backdrop,studios/a24/backdrop.jpg,studios__a24__backdrop.jpg,369.71,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/companies/41077-a24/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/studios/a24/backdrop.jpg,SUCCESS
